Grid Size,63
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,12,55,2.2222209999999976,2.2222250000000017,0,38.2654725,-42.5469415,0
0,1,11,55,2.2222209999999976,2.222225999999992,0,38.2654725,-44.769166999999996,0
0,1,10,55,2.2222209999999976,2.2222210000000118,0,38.2654725,-46.991390499999994,0
0,1,10,56,2.2222210000000047,2.2222210000000118,0,40.4876935,-46.991390499999994,0
0,1,10,57,2.222221999999995,2.2222210000000118,0,42.709914999999995,-46.991390499999994,0
0,1,11,57,2.222221999999995,2.222225999999992,0,42.709914999999995,-44.769166999999996,0
0,1,12,57,2.222221999999995,2.2222250000000017,0,42.709914999999995,-42.5469415,0
0,1,12,56,2.2222210000000047,2.2222250000000017,0,40.4876935,-42.5469415,0
0,0,11,57,2.222221999999995,2.222225999999992,0,42.709914999999995,-44.769166999999996,0
0,1,12,56,2.2222210000000047,2.2222250000000017,0,40.4876935,-42.5469415,0
0,1,11,56,2.2222210000000047,2.222225999999992,0,40.4876935,-44.769166999999996,0
0,1,10,56,2.2222210000000047,2.2222210000000118,0,40.4876935,-46.991390499999994,0
0,1,10,57,2.222221999999995,2.2222210000000118,0,42.709914999999995,-46.991390499999994,0
0,1,10,58,2.2222209999999976,2.2222210000000118,0,44.9321365,-46.991390499999994,0
0,1,11,58,2.2222209999999976,2.222225999999992,0,44.9321365,-44.769166999999996,0
0,1,12,58,2.2222209999999976,2.2222250000000017,0,44.9321365,-42.5469415,0
0,1,12,57,2.222221999999995,2.2222250000000017,0,42.709914999999995,-42.5469415,0
0,0,11,58,2.2222209999999976,2.222225999999992,0,44.9321365,-44.769166999999996,0
0,1,12,57,2.222221999999995,2.2222250000000017,0,42.709914999999995,-42.5469415,0
0,1,11,57,2.222221999999995,2.222225999999992,0,42.709914999999995,-44.769166999999996,0
0,1,10,57,2.222221999999995,2.2222210000000118,0,42.709914999999995,-46.991390499999994,0
0,1,10,58,2.2222209999999976,2.2222210000000118,0,44.9321365,-46.991390499999994,0
0,1,10,59,2.222225000000016,2.2222210000000118,0,47.1543595,-46.991390499999994,0
0,1,11,59,2.222225000000016,2.222225999999992,0,47.1543595,-44.769166999999996,0
0,1,12,59,2.222225000000016,2.2222250000000017,0,47.1543595,-42.5469415,0
0,1,12,58,2.2222209999999976,2.2222250000000017,0,44.9321365,-42.5469415,0
0,0,11,59,2.222225000000016,2.222225999999992,0,47.1543595,-44.769166999999996,0
0,1,12,58,2.2222209999999976,2.2222250000000017,0,44.9321365,-42.5469415,0
0,1,11,58,2.2222209999999976,2.222225999999992,0,44.9321365,-44.769166999999996,0
0,1,10,58,2.2222209999999976,2.2222210000000118,0,44.9321365,-46.991390499999994,0
0,1,10,59,2.222225000000016,2.2222210000000118,0,47.1543595,-46.991390499999994,0
0,1,10,60,2.222221999999981,2.2222210000000118,0,49.376583,-46.991390499999994,0
0,1,11,60,2.222221999999981,2.222225999999992,0,49.376583,-44.769166999999996,0
0,1,12,60,2.222221999999981,2.2222250000000017,0,49.376583,-42.5469415,0
0,1,12,59,2.222225000000016,2.2222250000000017,0,47.1543595,-42.5469415,0
0,0,11,60,2.222221999999981,2.222225999999992,0,49.376583,-44.769166999999996,0
0,1,12,59,2.222225000000016,2.2222250000000017,0,47.1543595,-42.5469415,0
0,1,11,59,2.222225000000016,2.222225999999992,0,47.1543595,-44.769166999999996,0
0,1,10,59,2.222225000000016,2.2222210000000118,0,47.1543595,-46.991390499999994,0
0,1,10,60,2.222221999999981,2.2222210000000118,0,49.376583,-46.991390499999994,0
0,1,10,61,2.222221000000019,2.2222210000000118,0,51.5988045,-46.991390499999994,0
0,1,11,61,2.222221000000019,2.222225999999992,0,51.5988045,-44.769166999999996,0
0,1,12,61,2.222221000000019,2.2222250000000017,0,51.5988045,-42.5469415,0
0,1,12,60,2.222221999999981,2.2222250000000017,0,49.376583,-42.5469415,0
0,0,11,61,2.222221000000019,2.222225999999992,0,51.5988045,-44.769166999999996,0
0,1,12,60,2.222221999999981,2.2222250000000017,0,49.376583,-42.5469415,0
0,1,11,60,2.222221999999981,2.222225999999992,0,49.376583,-44.769166999999996,0
0,1,10,60,2.222221999999981,2.2222210000000118,0,49.376583,-46.991390499999994,0
0,1,10,61,2.222221000000019,2.2222210000000118,0,51.5988045,-46.991390499999994,0
0,1,10,62,2.222213999999994,2.2222210000000118,0,53.821022000000006,-46.991390499999994,0
0,1,11,62,2.222213999999994,2.222225999999992,0,53.821022000000006,-44.769166999999996,0
0,1,12,62,2.222213999999994,2.2222250000000017,0,53.821022000000006,-42.5469415,0
0,1,12,61,2.222221000000019,2.2222250000000017,0,51.5988045,-42.5469415,0
0,0,11,62,2.222213999999994,2.222225999999992,0,53.821022000000006,-44.769166999999996,0
0,1,12,61,2.222221000000019,2.2222250000000017,0,51.5988045,-42.5469415,0
0,1,11,61,2.222221000000019,2.222225999999992,0,51.5988045,-44.769166999999996,0
0,1,10,61,2.222221000000019,2.2222210000000118,0,51.5988045,-46.991390499999994,0
0,1,10,62,2.222213999999994,2.2222210000000118,0,53.821022000000006,-46.991390499999994,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,12,62,2.222213999999994,2.2222250000000017,0,53.821022000000006,-42.5469415,0
0,0,12,0,2.2222209999999905,2.2222250000000017,0,-83.9567605,-42.5469415,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,11,0,2.2222209999999905,2.222225999999992,0,-83.9567605,-44.769166999999996,0
0,1,11,1,2.2222220000000164,2.222225999999992,0,-81.734539,-44.769166999999996,0
0,1,12,1,2.2222220000000164,2.2222250000000017,0,-81.734539,-42.5469415,0
0,1,13,1,2.2222220000000164,2.2222209999999976,0,-81.734539,-40.3247185,0
0,1,13,0,2.2222209999999905,2.2222209999999976,0,-83.9567605,-40.3247185,0
0,0,12,1,2.2222220000000164,2.2222250000000017,0,-81.734539,-42.5469415,0
0,1,13,0,2.2222209999999905,2.2222209999999976,0,-83.9567605,-40.3247185,0
0,1,12,0,2.2222209999999905,2.2222250000000017,0,-83.9567605,-42.5469415,0
0,1,11,0,2.2222209999999905,2.222225999999992,0,-83.9567605,-44.769166999999996,0
0,1,11,1,2.2222220000000164,2.222225999999992,0,-81.734539,-44.769166999999996,0
0,1,11,2,2.2222289999999703,2.222225999999992,0,-79.5123135,-44.769166999999996,0
0,1,12,2,2.2222289999999703,2.2222250000000017,0,-79.5123135,-42.5469415,0
0,1,13,2,2.2222289999999703,2.2222209999999976,0,-79.5123135,-40.3247185,0
0,1,13,1,2.2222220000000164,2.2222209999999976,0,-81.734539,-40.3247185,0
0,0,12,2,2.2222289999999703,2.2222250000000017,0,-79.5123135,-42.5469415,0
0,1,13,1,2.2222220000000164,2.2222209999999976,0,-81.734539,-40.3247185,0
0,1,12,1,2.2222220000000164,2.2222250000000017,0,-81.734539,-42.5469415,0
0,1,11,1,2.2222220000000164,2.222225999999992,0,-81.734539,-44.769166999999996,0
0,1,11,2,2.2222289999999703,2.222225999999992,0,-79.5123135,-44.769166999999996,0
0,1,11,3,2.222213000000039,2.222225999999992,0,-77.2900925,-44.769166999999996,0
0,1,12,3,2.222213000000039,2.2222250000000017,0,-77.2900925,-42.5469415,0
0,1,13,3,2.222213000000039,2.2222209999999976,0,-77.2900925,-40.3247185,0
0,1,13,2,2.2222289999999703,2.2222209999999976,0,-79.5123135,-40.3247185,0
0,0,12,3,2.222213000000039,2.2222250000000017,0,-77.2900925,-42.5469415,0
0,1,13,2,2.2222289999999703,2.2222209999999976,0,-79.5123135,-40.3247185,0
0,1,12,2,2.2222289999999703,2.2222250000000017,0,-79.5123135,-42.5469415,0
0,1,11,2,2.2222289999999703,2.222225999999992,0,-79.5123135,-44.769166999999996,0
0,1,11,3,2.222213000000039,2.222225999999992,0,-77.2900925,-44.769166999999996,0
0,1,11,4,2.2222289999999845,2.222225999999992,0,-75.0678715,-44.769166999999996,0
0,1,12,4,2.2222289999999845,2.2222250000000017,0,-75.0678715,-42.5469415,0
0,1,13,4,2.2222289999999845,2.2222209999999976,0,-75.0678715,-40.3247185,0
0,1,13,3,2.222213000000039,2.2222209999999976,0,-77.2900925,-40.3247185,0
0,0,12,4,2.2222289999999845,2.2222250000000017,0,-75.0678715,-42.5469415,0
0,1,13,3,2.222213000000039,2.2222209999999976,0,-77.2900925,-40.3247185,0
0,1,12,3,2.222213000000039,2.2222250000000017,0,-77.2900925,-42.5469415,0
0,1,11,3,2.222213000000039,2.222225999999992,0,-77.2900925,-44.769166999999996,0
0,1,11,4,2.2222289999999845,2.222225999999992,0,-75.0678715,-44.769166999999996,0
0,1,11,5,2.2222139999999797,2.222225999999992,0,-72.84565,-44.769166999999996,0
0,1,12,5,2.2222139999999797,2.2222250000000017,0,-72.84565,-42.5469415,0
0,1,13,5,2.2222139999999797,2.2222209999999976,0,-72.84565,-40.3247185,0
0,1,13,4,2.2222289999999845,2.2222209999999976,0,-75.0678715,-40.3247185,0
0,0,12,5,2.2222139999999797,2.2222250000000017,0,-72.84565,-42.5469415,0
0,1,13,4,2.2222289999999845,2.2222209999999976,0,-75.0678715,-40.3247185,0
0,1,12,4,2.2222289999999845,2.2222250000000017,0,-75.0678715,-42.5469415,0
0,1,11,4,2.2222289999999845,2.222225999999992,0,-75.0678715,-44.769166999999996,0
0,1,11,5,2.2222139999999797,2.222225999999992,0,-72.84565,-44.769166999999996,0
0,1,11,6,2.222229000000013,2.222225999999992,0,-70.62342850000002,-44.769166999999996,0
0,1,12,6,2.222229000000013,2.2222250000000017,0,-70.62342850000002,-42.5469415,0
0,1,13,6,2.222229000000013,2.2222209999999976,0,-70.62342850000002,-40.3247185,0
0,1,13,5,2.2222139999999797,2.2222209999999976,0,-72.84565,-40.3247185,0
0,0,12,6,2.222229000000013,2.2222250000000017,0,-70.62342850000002,-42.5469415,0
0,1,13,5,2.2222139999999797,2.2222209999999976,0,-72.84565,-40.3247185,0
0,1,12,5,2.2222139999999797,2.2222250000000017,0,-72.84565,-42.5469415,0
0,1,11,5,2.2222139999999797,2.222225999999992,0,-72.84565,-44.769166999999996,0
0,1,11,6,2.222229000000013,2.222225999999992,0,-70.62342850000002,-44.769166999999996,0
0,1,11,7,2.222222000000002,2.222225999999992,0,-68.40120300000001,-44.769166999999996,0
0,1,12,7,2.222222000000002,2.2222250000000017,0,-68.40120300000001,-42.5469415,0
0,1,13,7,2.222222000000002,2.2222209999999976,0,-68.40120300000001,-40.3247185,0
0,1,13,6,2.222229000000013,2.2222209999999976,0,-70.62342850000002,-40.3247185,0
0,0,12,7,2.222222000000002,2.2222250000000017,0,-68.40120300000001,-42.5469415,0
0,1,13,6,2.222229000000013,2.2222209999999976,0,-70.62342850000002,-40.3247185,0
0,1,12,6,2.222229000000013,2.2222250000000017,0,-70.62342850000002,-42.5469415,0
0,1,11,6,2.222229000000013,2.222225999999992,0,-70.62342850000002,-44.769166999999996,0
0,1,11,7,2.222222000000002,2.222225999999992,0,-68.40120300000001,-44.769166999999996,0
0,1,11,8,2.2222210000000047,2.222225999999992,0,-66.17898149999999,-44.769166999999996,0
0,1,12,8,2.2222210000000047,2.2222250000000017,0,-66.17898149999999,-42.5469415,0
0,1,13,8,2.2222210000000047,2.2222209999999976,0,-66.17898149999999,-40.3247185,0
0,1,13,7,2.222222000000002,2.2222209999999976,0,-68.40120300000001,-40.3247185,0
0,0,12,8,2.2222210000000047,2.2222250000000017,0,-66.17898149999999,-42.5469415,0
0,1,13,7,2.222222000000002,2.2222209999999976,0,-68.40120300000001,-40.3247185,0
0,1,12,7,2.222222000000002,2.2222250000000017,0,-68.40120300000001,-42.5469415,0
0,1,11,7,2.222222000000002,2.222225999999992,0,-68.40120300000001,-44.769166999999996,0
0,1,11,8,2.2222210000000047,2.222225999999992,0,-66.17898149999999,-44.769166999999996,0
0,1,11,9,2.2222209999999976,2.222225999999992,0,-63.9567605,-44.769166999999996,0
0,1,12,9,2.2222209999999976,2.2222250000000017,0,-63.9567605,-42.5469415,0
0,1,13,9,2.2222209999999976,2.2222209999999976,0,-63.9567605,-40.3247185,0
0,1,13,8,2.2222210000000047,2.2222209999999976,0,-66.17898149999999,-40.3247185,0
0,0,12,9,2.2222209999999976,2.2222250000000017,0,-63.9567605,-42.5469415,0
0,1,13,8,2.2222210000000047,2.2222209999999976,0,-66.17898149999999,-40.3247185,0
0,1,12,8,2.2222210000000047,2.2222250000000017,0,-66.17898149999999,-42.5469415,0
0,1,11,8,2.2222210000000047,2.222225999999992,0,-66.17898149999999,-44.769166999999996,0
0,1,11,9,2.2222209999999976,2.222225999999992,0,-63.9567605,-44.769166999999996,0
0,1,11,10,2.222221999999995,2.222225999999992,0,-61.734539,-44.769166999999996,0
0,1,12,10,2.222221999999995,2.2222250000000017,0,-61.734539,-42.5469415,0
0,1,13,10,2.222221999999995,2.2222209999999976,0,-61.734539,-40.3247185,0
0,1,13,9,2.2222209999999976,2.2222209999999976,0,-63.9567605,-40.3247185,0
0,0,12,10,2.222221999999995,2.2222250000000017,0,-61.734539,-42.5469415,0
0,1,13,9,2.2222209999999976,2.2222209999999976,0,-63.9567605,-40.3247185,0
0,1,12,9,2.2222209999999976,2.2222250000000017,0,-63.9567605,-42.5469415,0
0,1,11,9,2.2222209999999976,2.222225999999992,0,-63.9567605,-44.769166999999996,0
0,1,11,10,2.222221999999995,2.222225999999992,0,-61.734539,-44.769166999999996,0
0,1,11,11,2.2222250000000088,2.222225999999992,0,-59.5123155,-44.769166999999996,0
0,1,12,11,2.2222250000000088,2.2222250000000017,0,-59.5123155,-42.5469415,0
0,1,13,11,2.2222250000000088,2.2222209999999976,0,-59.5123155,-40.3247185,0
0,1,13,10,2.222221999999995,2.2222209999999976,0,-61.734539,-40.3247185,0
0,0,12,11,2.2222250000000088,2.2222250000000017,0,-59.5123155,-42.5469415,0
0,1,13,10,2.222221999999995,2.2222209999999976,0,-61.734539,-40.3247185,0
0,1,12,10,2.222221999999995,2.2222250000000017,0,-61.734539,-42.5469415,0
0,1,11,10,2.222221999999995,2.222225999999992,0,-61.734539,-44.769166999999996,0
0,1,11,11,2.2222250000000088,2.222225999999992,0,-59.5123155,-44.769166999999996,0
0,1,11,12,2.2222249999999875,2.222225999999992,0,-57.290090500000005,-44.769166999999996,0
0,1,12,12,2.2222249999999875,2.2222250000000017,0,-57.290090500000005,-42.5469415,0
0,1,13,12,2.2222249999999875,2.2222209999999976,0,-57.290090500000005,-40.3247185,0
0,1,13,11,2.2222250000000088,2.2222209999999976,0,-59.5123155,-40.3247185,0
0,0,12,12,2.2222249999999875,2.2222250000000017,0,-57.290090500000005,-42.5469415,0
0,1,13,11,2.2222250000000088,2.2222209999999976,0,-59.5123155,-40.3247185,0
0,1,12,11,2.2222250000000088,2.2222250000000017,0,-59.5123155,-42.5469415,0
0,1,11,11,2.2222250000000088,2.222225999999992,0,-59.5123155,-44.769166999999996,0
0,1,11,12,2.2222249999999875,2.222225999999992,0,-57.290090500000005,-44.769166999999996,0
0,1,11,13,2.2222210000000118,2.222225999999992,0,-55.067867500000006,-44.769166999999996,0
0,1,12,13,2.2222210000000118,2.2222250000000017,0,-55.067867500000006,-42.5469415,0
0,1,13,13,2.2222210000000118,2.2222209999999976,0,-55.067867500000006,-40.3247185,0
0,1,13,12,2.2222249999999875,2.2222209999999976,0,-57.290090500000005,-40.3247185,0
0,0,12,13,2.2222210000000118,2.2222250000000017,0,-55.067867500000006,-42.5469415,0
0,1,13,12,2.2222249999999875,2.2222209999999976,0,-57.290090500000005,-40.3247185,0
0,1,12,12,2.2222249999999875,2.2222250000000017,0,-57.290090500000005,-42.5469415,0
0,1,11,12,2.2222249999999875,2.222225999999992,0,-57.290090500000005,-44.769166999999996,0
0,1,11,13,2.2222210000000118,2.222225999999992,0,-55.067867500000006,-44.769166999999996,0
0,1,11,14,2.222221999999988,2.222225999999992,0,-52.845646,-44.769166999999996,0
0,1,12,14,2.222221999999988,2.2222250000000017,0,-52.845646,-42.5469415,0
0,1,13,14,2.222221999999988,2.2222209999999976,0,-52.845646,-40.3247185,0
0,1,13,13,2.2222210000000118,2.2222209999999976,0,-55.067867500000006,-40.3247185,0
0,0,12,14,2.222221999999988,2.2222250000000017,0,-52.845646,-42.5469415,0
0,1,13,13,2.2222210000000118,2.2222209999999976,0,-55.067867500000006,-40.3247185,0
0,1,12,13,2.2222210000000118,2.2222250000000017,0,-55.067867500000006,-42.5469415,0
0,1,11,13,2.2222210000000118,2.222225999999992,0,-55.067867500000006,-44.769166999999996,0
0,1,11,14,2.222221999999988,2.222225999999992,0,-52.845646,-44.769166999999996,0
0,1,11,15,2.2222210000000047,2.222225999999992,0,-50.623424500000006,-44.769166999999996,0
0,1,12,15,2.2222210000000047,2.2222250000000017,0,-50.623424500000006,-42.5469415,0
0,1,13,15,2.2222210000000047,2.2222209999999976,0,-50.623424500000006,-40.3247185,0
0,1,13,14,2.222221999999988,2.2222209999999976,0,-52.845646,-40.3247185,0
0,0,12,15,2.2222210000000047,2.2222250000000017,0,-50.623424500000006,-42.5469415,0
0,1,13,14,2.222221999999988,2.2222209999999976,0,-52.845646,-40.3247185,0
0,1,12,14,2.222221999999988,2.2222250000000017,0,-52.845646,-42.5469415,0
0,1,11,14,2.222221999999988,2.222225999999992,0,-52.845646,-44.769166999999996,0
0,1,11,15,2.2222210000000047,2.222225999999992,0,-50.623424500000006,-44.769166999999996,0
0,1,11,16,2.222221999999995,2.222225999999992,0,-48.40120300000001,-44.769166999999996,0
0,1,12,16,2.222221999999995,2.2222250000000017,0,-48.40120300000001,-42.5469415,0
0,1,13,16,2.222221999999995,2.2222209999999976,0,-48.40120300000001,-40.3247185,0
0,1,13,15,2.2222210000000047,2.2222209999999976,0,-50.623424500000006,-40.3247185,0
0,0,12,16,2.222221999999995,2.2222250000000017,0,-48.40120300000001,-42.5469415,0
0,1,13,15,2.2222210000000047,2.2222209999999976,0,-50.623424500000006,-40.3247185,0
0,1,12,15,2.2222210000000047,2.2222250000000017,0,-50.623424500000006,-42.5469415,0
0,1,11,15,2.2222210000000047,2.222225999999992,0,-50.623424500000006,-44.769166999999996,0
0,1,11,16,2.222221999999995,2.222225999999992,0,-48.40120300000001,-44.769166999999996,0
0,1,11,17,2.2222210000000118,2.222225999999992,0,-46.178981500000006,-44.769166999999996,0
0,1,12,17,2.2222210000000118,2.2222250000000017,0,-46.178981500000006,-42.5469415,0
0,1,13,17,2.2222210000000118,2.2222209999999976,0,-46.178981500000006,-40.3247185,0
0,1,13,16,2.222221999999995,2.2222209999999976,0,-48.40120300000001,-40.3247185,0
0,0,12,17,2.2222210000000118,2.2222250000000017,0,-46.178981500000006,-42.5469415,0
0,1,13,16,2.222221999999995,2.2222209999999976,0,-48.40120300000001,-40.3247185,0
0,1,12,16,2.222221999999995,2.2222250000000017,0,-48.40120300000001,-42.5469415,0
0,1,11,16,2.222221999999995,2.222225999999992,0,-48.40120300000001,-44.769166999999996,0
0,1,11,17,2.2222210000000118,2.222225999999992,0,-46.178981500000006,-44.769166999999996,0
0,1,11,18,2.2222209999999976,2.222225999999992,0,-43.9567605,-44.769166999999996,0
0,1,12,18,2.2222209999999976,2.2222250000000017,0,-43.9567605,-42.5469415,0
0,1,13,18,2.2222209999999976,2.2222209999999976,0,-43.9567605,-40.3247185,0
0,1,13,17,2.2222210000000118,2.2222209999999976,0,-46.178981500000006,-40.3247185,0
0,0,12,18,2.2222209999999976,2.2222250000000017,0,-43.9567605,-42.5469415,0
0,1,13,17,2.2222210000000118,2.2222209999999976,0,-46.178981500000006,-40.3247185,0
0,1,12,17,2.2222210000000118,2.2222250000000017,0,-46.178981500000006,-42.5469415,0
0,1,11,17,2.2222210000000118,2.222225999999992,0,-46.178981500000006,-44.769166999999996,0
0,1,11,18,2.2222209999999976,2.222225999999992,0,-43.9567605,-44.769166999999996,0
0,1,11,19,2.2222249999999946,2.222225999999992,0,-41.7345375,-44.769166999999996,0
0,1,12,19,2.2222249999999946,2.2222250000000017,0,-41.7345375,-42.5469415,0
0,1,13,19,2.2222249999999946,2.2222209999999976,0,-41.7345375,-40.3247185,0
0,1,13,18,2.2222209999999976,2.2222209999999976,0,-43.9567605,-40.3247185,0
0,0,12,19,2.2222249999999946,2.2222250000000017,0,-41.7345375,-42.5469415,0
0,1,13,18,2.2222209999999976,2.2222209999999976,0,-43.9567605,-40.3247185,0
0,1,12,18,2.2222209999999976,2.2222250000000017,0,-43.9567605,-42.5469415,0
0,1,11,18,2.2222209999999976,2.222225999999992,0,-43.9567605,-44.769166999999996,0
0,1,11,19,2.2222249999999946,2.222225999999992,0,-41.7345375,-44.769166999999996,0
0,1,11,20,2.2222220000000092,2.222225999999992,0,-39.512314,-44.769166999999996,0
0,1,12,20,2.2222220000000092,2.2222250000000017,0,-39.512314,-42.5469415,0
0,1,13,20,2.2222220000000092,2.2222209999999976,0,-39.512314,-40.3247185,0
0,1,13,19,2.2222249999999946,2.2222209999999976,0,-41.7345375,-40.3247185,0
